2017-04-15 16:02:53 add stretch deb main i386 i2p-keyring 2016.10.01
2017-04-15 16:02:53 add stretch deb main amd64 i2p-keyring 2016.10.01
2017-04-15 16:02:53 add stretch deb main armel i2p-keyring 2016.10.01
2017-04-15 16:02:53 add stretch deb main armhf i2p-keyring 2016.10.01
2017-04-15 16:02:53 add stretch dsc main source i2p-keyring 2016.10.01
2017-04-15 16:03:58 add stretch deb main i386 killyourtv-keyring 2015.03.27.1
2017-04-15 16:03:58 add stretch deb main amd64 killyourtv-keyring 2015.03.27.1
2017-04-15 16:03:58 add stretch deb main armel killyourtv-keyring 2015.03.27.1
2017-04-15 16:03:58 add stretch deb main armhf killyourtv-keyring 2015.03.27.1
2017-04-15 16:03:58 add stretch dsc main source killyourtv-keyring 2015.03.27.1
2017-04-15 16:26:57 add stretch deb main i386 syndie 1.107b-2ubuntu1
2017-04-15 16:26:57 add stretch deb main amd64 syndie 1.107b-2ubuntu1
2017-04-15 16:26:57 add stretch deb main armel syndie 1.107b-2ubuntu1
2017-04-15 16:26:57 add stretch deb main armhf syndie 1.107b-2ubuntu1
2017-04-15 16:26:57 add stretch dsc main source syndie 1.107b-2ubuntu1
2017-05-04 14:48:42 add stretch deb main i386 libjbigi-jni 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch deb main i386 i2p-router 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch deb main i386 i2p-doc 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch deb main i386 i2p 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch deb main amd64 libjbigi-jni 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch deb main amd64 i2p-router 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch deb main amd64 i2p-doc 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch deb main amd64 i2p 0.9.30-3ubuntu1
2017-05-04 14:48:42 add stretch dsc main source i2p 0.9.30-3ubuntu1
2017-05-04 15:12:30 add stretch deb main armel i2p 0.9.30-3ubuntu1
2017-05-04 15:12:30 add stretch deb main armhf i2p 0.9.30-3ubuntu1
2017-05-04 15:12:49 add stretch deb main armel i2p-doc 0.9.30-3ubuntu1
2017-05-04 15:12:49 add stretch deb main armhf i2p-doc 0.9.30-3ubuntu1
2017-05-04 15:13:04 add stretch deb main armel i2p-router 0.9.30-3ubuntu1
2017-05-04 15:13:04 add stretch deb main armhf i2p-router 0.9.30-3ubuntu1
2017-05-04 15:15:35 add stretch deb main armel libjbigi-jni 0.9.19-1~deb7u+1
2017-05-04 15:15:35 add stretch deb main armhf libjbigi-jni 0.9.20-2~deb7u+1
2019-05-19 18:29:23 add stretch deb main ppc64el i2p-router 0.9.40p-1~trusty+1
2019-05-19 18:29:23 add stretch deb main ppc64el killyourtv-keyring 2015.03.27.1
2019-05-19 18:29:23 add stretch deb main ppc64el syndie 1.107b-2ubuntu1
2019-05-19 18:29:24 add stretch deb main s390x i2p 0.9.40p-1~trusty+1
2019-05-19 18:29:24 add stretch deb main s390x i2p-doc 0.9.40p-1~trusty+1
2019-05-19 18:29:24 add stretch deb main s390x i2p-keyring 2018.09.16
2019-05-19 18:29:24 add stretch deb main s390x i2p-router 0.9.40p-1~trusty+1
2019-05-19 18:29:24 add stretch deb main s390x killyourtv-keyring 2015.03.27.1
2019-05-19 18:29:24 add stretch deb main s390x syndie 1.107b-2ubuntu1
2019-07-03 22:56:27 replace stretch deb main i386 libjbigi-jni 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main i386 i2p-router 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main i386 i2p-doc 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main i386 i2p 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main amd64 libjbigi-jni 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main amd64 i2p-router 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main amd64 i2p-doc 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main amd64 i2p 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main arm64 i2p-router 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main arm64 i2p-doc 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main arm64 i2p 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 add stretch deb main armhf libjbigi-jni 0.9.41p-1~trusty+1
2019-07-03 22:56:27 add stretch deb main armhf i2p-router 0.9.41p-1~trusty+1
2019-07-03 22:56:27 add stretch deb main armhf i2p-doc 0.9.41p-1~trusty+1
2019-07-03 22:56:27 add stretch deb main armhf i2p 0.9.41p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main ppc64el i2p-router 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main ppc64el i2p-doc 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch deb main ppc64el i2p 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 22:56:27 replace stretch dsc main source i2p 0.9.41p-1~trusty+1 0.9.40p-1~trusty+1
2019-07-03 23:01:36 replace stretch deb main armel i2p 0.9.41-1ubuntu1 0.9.40p-1~trusty+1
2019-07-03 23:01:36 replace stretch deb main s390x i2p 0.9.41-1ubuntu1 0.9.40p-1~trusty+1
2019-07-03 23:01:38 replace stretch deb main armel i2p-doc 0.9.41-1ubuntu1 0.9.40p-1~trusty+1
2019-07-03 23:01:38 replace stretch deb main s390x i2p-doc 0.9.41-1ubuntu1 0.9.40p-1~trusty+1
2019-07-03 23:01:39 replace stretch deb main armel i2p-router 0.9.41-1ubuntu1 0.9.40p-1~trusty+1
2019-07-03 23:01:39 replace stretch deb main s390x i2p-router 0.9.41-1ubuntu1 0.9.40p-1~trusty+1
2019-07-03 23:21:18 add stretch deb main powerpc i2p 0.9.41p-1~trusty+1
2019-07-03 23:21:18 add stretch deb main powerpc i2p-doc 0.9.41p-1~trusty+1
2019-07-03 23:21:18 add stretch deb main powerpc i2p-keyring 2018.09.16
2019-07-03 23:21:18 add stretch deb main powerpc i2p-router 0.9.41p-1~trusty+1
2019-07-03 23:21:18 add stretch deb main powerpc killyourtv-keyring 2015.03.27.1
2019-07-03 23:21:18 add stretch deb main powerpc syndie 1.107b-2ubuntu1
2019-07-03 23:23:30 replace stretch deb main i386 libjbigi-jni 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main i386 i2p-router 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main i386 i2p-doc 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main i386 i2p 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main amd64 libjbigi-jni 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main amd64 i2p-router 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main amd64 i2p-doc 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main amd64 i2p 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main arm64 i2p-router 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main arm64 i2p-doc 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main arm64 i2p 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main armhf libjbigi-jni 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main armhf i2p-router 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main armhf i2p-doc 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main armhf i2p 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 add stretch deb main powerpc libjbigi-jni 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main powerpc i2p-router 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main powerpc i2p-doc 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main powerpc i2p 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main ppc64el i2p-router 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main ppc64el i2p-doc 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch deb main ppc64el i2p 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
2019-07-03 23:23:30 replace stretch dsc main source i2p 0.9.41p-1~trusty+1 0.9.41p-1~trusty+1
